user_id,created_at,description,location,followers_count,screen_name,statuses_count,favourites_count,verified
1288480845288943621,Wed Jul 29 14:25:58 +0000 2020,Student loans reporter @Bankrate. Previously covered credit cards @Creditcardscom. Proud @UNCCharlotte alum. ✉️: hbareham@bankrate.com. DMs open.,"Charlotte, NC",273,BarehamHanneh,262,492,False
1543610625481375744,Sun Jul 03 15:00:58 +0000 2022,she/her 🟥 Not the workers. Not the sick. Not the disabled. Not the disenfranchised. It’s billionaires & their minions who are snowflakes. #WhoAreTheSnowflakes,Occupied Lenape Land,123,ritafrito,864,7467,False
1347063714881495043,Thu Jan 07 06:14:17 +0000 2021,Plant loverrr🪴 yelling from the balcony about 🟥 student loans 🟥: #cancelstudentdebt #studentloans #CancelALLStudentDebt #M4A #CodifyRoe #BLM,"California, USA",769,BalconyPlant,11858,21832,False
965515585,Fri Nov 23 05:00:12 +0000 2012,HALF of all federal student loans are negatively amortizing! Join the Student Debt Strike (link below) FOLLOW @StudentLoanJus1 & @StrikeDebt PASS #S2598 #HR9110,"Colorado, USA",2173,Nestli_Indigo,11114,20866,False
1347063714881495043,Thu Jan 07 06:14:17 +0000 2021,Plant loverrr🪴 yelling from the balcony about 🟥 student loans 🟥: #cancelstudentdebt #studentloans #CancelALLStudentDebt #M4A #CodifyRoe #BLM,"California, USA",769,BalconyPlant,11858,21832,False
2384119676,Tue Mar 11 19:36:32 +0000 2014,"Welcome to the Official Twitter of NDSU Financial Aid and Scholarships! Follow us for updates, deadlines, and everything financial aid related!","Fargo, ND",297,NDSU_Fin_Aid,3283,1127,False
3145396138,Tue Apr 07 20:10:00 +0000 2015,This Twitter Account is used to provide information and is NOT a sanctioned channel for correspondence. Please use the website below and go to Contact Us:,"University Park, PA",1991,PSU_OSA,5488,331,False
926226121812824064,Thu Nov 02 23:14:50 +0000 2017,Future Educator💜 Coe College ‘24,,20,Tasiabaker2020,19,5,False
1417604157935079424,Tue Jul 20 21:56:08 +0000 2021,,,14,SharonADavis4,450,329,False
1108393089515835392,Wed Mar 20 15:41:20 +0000 2019,"All things Cultural Arts at Douglas Byrd High School, Fayetteville, North Carolina","Fayetteville, NC",59,ByrdArts,315,225,False
2394463783,Mon Mar 17 14:06:10 +0000 2014,The official account of Embry-Riddle Worldwide's Financial Aid Office.,Worldwide ERAU Financial Aid Headquarters,299,ERAUwwfinaid,6898,107,False
1427705277353234440,Tue Aug 17 18:54:08 +0000 2021,,,189,Alison06044825,23039,37536,False
1364526714915815430,Wed Feb 24 10:45:29 +0000 2021,"breathing hummusapien, anti-unasinous",,1194,gogo_thewolf,14105,31545,False
796215208133984256,Wed Nov 09 04:57:53 +0000 2016,,United States,24,BethHBSC,1019,1234,False
1546617761606107139,Mon Jul 11 22:09:57 +0000 2022,Let's end one of the biggest scams in American history. Cancel student loan debt for everyone!,,149,ScamLoan,2767,3147,False
79043560,Fri Oct 02 00:10:57 +0000 2009,General Practice/Personal Injury Attorney . Texas Tech Law (@TTU_Law) and University of Houston Engineering (@UHEngineering).,"Athens, Texas",540,OwenAttorney,12361,1510,False
464696007,Sun Jan 15 14:41:17 +0000 2012,,East Coast USA,258,PAcocubano2,16934,6374,False
191159914,Wed Sep 15 19:07:13 +0000 2010,Christ Follower. Pastor. Inspirational Speaker. Blogger. I love my wife. I am very proud of my 2 children.,"Bellingham, WA",3020,crouchdk,10643,1584,False
1066741084531974144,Sun Nov 25 17:11:08 +0000 2018,"Crazy old guy, having fun. opinions are all mine. Nuff said.",Old town Maine,930,hallong12,20702,24235,False
866308346328080384,Sun May 21 15:02:59 +0000 2017,Promoting children’s books to parents and teachers. #kidlit #EdChat #readingforpleasure | As an Amazon Associate we earn from qualifying purchases.,United States,7846,K12readinglist,9577,390664,False
1350978870,Sun Apr 14 04:46:26 +0000 2013,"Student loans are not loans if there are no borrower protections.  S 2598 restore bankruptcy protections to SLs…
We are… PENN STATE💙
B.A. English Lit.",Scranton PA 🇺🇸,1249,CSerowinski,68045,235551,False
1569207799661436935,Mon Sep 12 06:15:04 +0000 2022,,United States,164,CosmOOOOOw,7031,7733,False
89609429,Fri Nov 13 02:52:49 +0000 2009,Politics in the Raw - Working for Student Loan Relief #StudentDebt #StudentLoans  #Biden2020,United States of America,1081,politicalsushi,9657,42271,False
256212325,Tue Feb 22 22:07:04 +0000 2011,"My children are my everything, Family Over Everything. Motivated & Ambitious Ask About Me! Instagram @Solomon&SharieLLC & @ThrowbackMagazineDaily",DaBottom,143,MyKyi05,6222,2863,False
1365804841725927425,Sat Feb 27 23:23:51 +0000 2021,,,1835,LisaAnsell2,21331,42457,False
1035037852931948544,Thu Aug 30 05:33:48 +0000 2018,CATALA CLEAN ENERGY GROUP ha sido un pilar en la comunidad y ha estado involucrada en pro del liderazgo y el desarrollo. Estamos orgullosos de abrir brecha,Santo Domingo Este,212,RamonCatalaSDE,1212,5453,False
39234666,Mon May 11 11:38:05 +0000 2009,Nikedog’s Person. Zebra. Warrior. Grower of things. Activist. Painter. Vermonter.,"Vermont, USA",107,KLimeit,330,392,False
1130647042253045761,Tue May 21 01:30:36 +0000 2019,"The mission of the BCEA is to protect the rights,  benefits, & interests of all members & to advocate for a quality  system of public education for all students","Bergen County, New Jersey",336,BCEANJEA,8328,3836,False
1130647042253045761,Tue May 21 01:30:36 +0000 2019,"The mission of the BCEA is to protect the rights,  benefits, & interests of all members & to advocate for a quality  system of public education for all students","Bergen County, New Jersey",336,BCEANJEA,8328,3836,False
316763584,Mon Jun 13 22:57:40 +0000 2011,"Professional, personable, and knowledgeable Financial Education Coach.","Denton County, Texas, USA",141,jerrelyn_gaines,485,292,False
1248301213684322305,Thu Apr 09 17:27:43 +0000 2020,Florida Atlantic University College of Education offers online undergraduate & graduate programs; ranked #1diversity university in Fla. & best teaching programs,Florida,248,faueducation,257,277,False
1359342930,Wed Apr 17 12:54:57 +0000 2013,"At KIPP DC schools, students develop the knowledge, skills, and confidence to become Washington, DC’s next generation of leaders.","Washington, D.C.",2642,KIPP_DC,8046,3883,False
1114031265689133056,Fri Apr 05 05:05:26 +0000 2019,MS Principal . #NBCT on a journey to be antiracist/antibias each day. tweets are my own. peloton enthusiast and avid reader., Washington State,622,SarahShawEdu,10780,43795,False
15035209,Sat Jun 07 03:11:34 +0000 2008,"A Punjabi Midwesterner & Texan in my heart.  Now in Wisconsin.  
 
Secretary/Treasurer -- DPW Environmental Caucus
Secretary/Treasurer -- DPW AAPI Caucus","Kaukauna, WI",2475,v2aggie2,400600,35302,False
1351889369699930113,Wed Jan 20 13:50:10 +0000 2021,"#BecauseWeWill is a virtual community for learners to support each other. Share your story and you could win $1,000!",,73,because_we_will,514,1067,False
442167737,Tue Dec 20 20:39:06 +0000 2011,Earn a world-renowned degree in a personalized environment at Pitt-Bradford. Proudly part of the @PittTweet family. Instagram: @uPittBradford,"Bradford, PA",2560,PittBradford,24239,9527,False
1307544762,Wed Mar 27 13:57:44 +0000 2013,"Official Account of the White House Initiative on Advancing Educational Equity, Excellence, & Economic Opportunity for Black Americans @usedgov
RT ≠ endorsement","Washington, DC",33983,AfAmEducation,34491,2315,True
3235605655,Thu Jun 04 01:00:22 +0000 2015,,Estados Unidos,12,luisbodygol,16,50,False
1563554804546228226,Sat Aug 27 15:52:22 +0000 2022,,,1,hannontrina9,13,2,False
1475957017877565448,Tue Dec 28 22:29:26 +0000 2021,,,4,MahlandtAngi,384,688,False
31897231,Thu Apr 16 15:33:18 +0000 2009,Having fun with words,USA,2999,buckleyswartz,411833,580572,False
1189380397412618240,Wed Oct 30 03:16:10 +0000 2019,Kean & NJCU Alumna 🎓; Teacher 🍎🌈 ; Give energy to things you love 💖🪬,,79,MsDiazMichelle,962,1177,False
2182887210,Fri Nov 08 20:26:59 +0000 2013,Assist students with managing financial aid,"Hampton, VA",1308,HUPirate_FinAid,27886,38583,False
1566781750528937984,Mon Sep 05 13:34:23 +0000 2022,"Proud public servant with over 17 years serving my community in university, public school, city, and state employment.",,16,Charro869,149,224,False
2421228369,Tue Mar 18 23:13:00 +0000 2014,Unemployed; Formerly worked at The Arc of Camden County; Former Camden County College student,"Blackwood, NJ, USA",1241,TyberZannxxxx,732493,710690,False
1490631509757288452,Mon Feb 07 10:20:46 +0000 2022,,,134,Maria74669219,18646,28687,False
4481687056,Mon Dec 14 13:44:44 +0000 2015,,"Macomb, MI",376,jdh_harms,149574,165939,False
1277782167070752768,Tue Jun 30 01:53:17 +0000 2020,"VP, People and Culture at Mother Jones",,340,MarlaJonesNewm1,1345,80900,False
730425853557923841,Wed May 11 15:54:28 +0000 2016,Deputy editor @forbesadvisor. Decoding how the economy affects your bottom line. Words @forbes @bankrate @readersdigest & more. ✉️: ksmith@forbesadvisor.com.,"Paris, France",3044,keywordkelly,7448,7949,True
2612813574,Wed Jul 09 03:11:03 +0000 2014,|§| [ { ( multi-hyphenate ) } ] |§| © |§| @Facebook ⁂ @Instagram ⁂ @Snapchat: @CarterChallance |§| © |§| [ RT(s) ≠ endorsement(s) ] |§|,IN |§| ◦ LA • CHI • NYC ◦ |§| ,305,CarterChallance,92524,27773,False
400846594,Sat Oct 29 17:21:30 +0000 2011,"kids are grown, I'm going to enjoy myself...",Central Pennsylvania ,140,Daisykittykat15,103193,75429,False
1338056780,Tue Apr 09 01:47:28 +0000 2013,この度 #疑似空間  #空間X の拙宅にて #可愛い七つの子 猫が産まれました。#ウルトラ警備隊 状態の我が家です DM = Block #Texas #Academafia #mWo #子連れ狼2022 #AngryHoominAndCat #ExcitingKitchen,"Dark Zone, TX 第4惑星 北川町 ダークゾーン",22026,amor_vuelveTX,783325,1684239,False
200641413,Sat Oct 09 20:58:08 +0000 2010,My name is Miguel Rodriguez but I use the name “Mike”.,"Washington, DC",397,MikeRodNews,64673,7639,False
1570485653262983169,Thu Sep 15 18:52:25 +0000 2022,,,5,lhfrazer2,281,260,False
965515585,Fri Nov 23 05:00:12 +0000 2012,HALF of all federal student loans are negatively amortizing! Join the Student Debt Strike (link below) FOLLOW @StudentLoanJus1 & @StrikeDebt PASS #S2598 #HR9110,"Colorado, USA",2173,Nestli_Indigo,11114,20866,False
1364259892299767810,Tue Feb 23 17:05:14 +0000 2021,"Official account for the 12th Secretary of Education. En la unión está la fuerza. In unity there is strength. Lifelong educator, husband, and father of two.","Washington, D.C.",87257,SecCardona,3224,203,True
1518955508241248260,Tue Apr 26 14:10:06 +0000 2022,,,6,mhuschka73,174,456,False
64466481,Mon Aug 10 17:57:55 +0000 2009,"Author, educator, and advocate for college and career school students. Founder @TheMCCFW | Creator Melanin, Money, & Matriculation #studentsuccess #lessdebt","Maryland, USA",2682,tisasilver,11150,773,False
833366156698324996,Sun Feb 19 17:22:29 +0000 2017,,,16,DanRicci2,1836,2142,False
1438693455887282177,Fri Sep 17 02:37:16 +0000 2021,Leg dich nicht mit mir an 😈,,49,skyedevonshire,6162,7860,False
1079132387605266432,Sat Dec 29 21:49:45 +0000 2018,"♈📚☕🧁🎶💃🇺🇲🇺🇦

Humans all bleed same🅾️🆎

ClimateCrisis🐝🌍🔥➡https://t.co/KW9M1YVv3v

Vote localstatefederal⬇️⬆️
#Prodemocracy🗽
#Prochoice♀
#Animals🐝🐘
#GunReform☮",PNW🐬🐺🗻🌲 my tweets here➡️,29211,Artemis888Infin,134155,134897,False
1117024609679880194,Sat Apr 13 11:19:55 +0000 2019,"Federal Student Aid chief operating officer. Dedicated consumer advocate. Believe higher education changes lives. Husband, father, lifelong learner.","Washington, DC",2646,FSACOO,1088,273,True
213733242,Tue Nov 09 17:19:38 +0000 2010,The official Twitter feed of the U.S. Department of Education's Federal Student Aid (FSA) Conference. Please note: following does not signify endorsement.,"Washington, D.C.",4754,FSAconf,1379,26,False
1494339471512277002,Thu Feb 17 15:54:45 +0000 2022,,,18,Candice26391272,2606,2485,False
39352523,Mon May 11 21:54:15 +0000 2009,meep morp,"Charlotte, NC",321,BroRo117,8579,39745,False
1596961210791960577,Sun Nov 27 20:16:46 +0000 2022,,,4,street_shaker,20,62,False
1586095844020740096,Fri Oct 28 20:42:06 +0000 2022,No,No,2,elonnotever,698,96,False
1463668590721351682,Thu Nov 25 00:39:52 +0000 2021,Crazy,,2,DavidBe50801360,186,27,False
844738142297079809,Thu Mar 23 02:30:42 +0000 2017,I am brutally blunt I call things as I see them plain and simple,"Indianapolis, IN",38,max178greg,3671,723,False
1188200604964925440,Sat Oct 26 21:08:15 +0000 2019,,"Woodstock, GA",73,CraigJedd,3328,14181,False
1597577943026384896,Tue Nov 29 13:07:30 +0000 2022,,,1,circty1,18,5,False
1575444011367677953,Thu Sep 29 11:15:32 +0000 2022,,"Boca Raton, FL",3,CasaleCathylee,86,210,False
1516522063275741190,Tue Apr 19 21:00:40 +0000 2022,None of your business but I am pro free speech and pro free thought!,United States,16,truth_of_life99,517,286,False
1553945307066445827,Mon Aug 01 03:27:10 +0000 2022,Love me some merica,,2,JohnWic42718321,39,167,False
1594147783250006016,Sun Nov 20 01:57:24 +0000 2022,On a mission from God to fight liberal stupidity!,,2,Susanco84679291,48,356,False
936258669213372416,Thu Nov 30 15:40:36 +0000 2017,Crypto | Stocks | Video Games.    2 + 2 = 5,USA,94,tokenczar,750,560,False
1539278718153150465,Tue Jun 21 16:07:51 +0000 2022,Former democrat,,102,Wizard37925822,2674,101,False
2415667426,Sun Mar 16 17:19:25 +0000 2014,Photographer - I joined in 2014 but just started tweeting in 2022 when Elon started his purchase. #FreedomOfSpeech,Ohio,5,AnthonyEScavo,292,526,False
1026834523391188992,Tue Aug 07 14:16:42 +0000 2018,,,3,Deborah45109654,16,35,False
2661847591,Sun Jul 20 05:31:10 +0000 2014,👻,,31,anydaysavior,499,22167,False
1518723228818046976,Mon Apr 25 22:47:06 +0000 2022,Glad to be back on Twitter,,20,JetCarPilot,43,1248,False
1437918651139624964,Tue Sep 14 23:19:00 +0000 2021,Vietnam Veteran and Republican voter. Love my country. Believe in the Constitution as written,"Florida, USA",163,JamesSt90575906,326,331,False
1585940952220409856,Fri Oct 28 10:26:47 +0000 2022,"NJ born and bred. Say whatever you want, I've heard it all.","New Jersey, USA",184,JerseyDude824,239,139,False
1447358956096139273,Mon Oct 11 00:31:14 +0000 2021,"I’m a lion with a good heart in a world full of Black hearts, even if I lose I win",,39,whitelion731,23,45,False
1520080275061026816,Fri Apr 29 16:39:42 +0000 2022,,,40,Timothy19142132,1474,23,False
955875798463975424,Tue Jan 23 18:52:04 +0000 2018,,"Durban, South Africa",61,zane_osborne,698,10825,False
1587167756830396416,Mon Oct 31 19:41:15 +0000 2022,,,3,jdsteel2022,400,562,False
1587601289910820865,Wed Nov 02 00:24:37 +0000 2022,Silly stupid humor is self care for those around you. Smiles and laughs push anxiety away where it should be.,"Michigan, USA",2,Todd_yeah_Todd,98,239,False
330594415,Wed Jul 06 21:17:39 +0000 2011,mother of 3♥️daughter of migrants🇲🇽 chicanx 🇺🇸 policy advocate/activist✊🏾poet🖋️chingona🔥,"San Diego, CA",238,JulitaCorrales,1739,2614,False
1488239932468436994,Mon Jan 31 19:57:44 +0000 2022,am i the only sane person on the planet?,,7,boblangleyphx,78,78,False
1586144287611289600,Fri Oct 28 23:54:29 +0000 2022,,,50,Kevin60460954,1440,747,False
1588969987875536896,Sat Nov 05 19:02:48 +0000 2022,I was born. I was raised. And now I'm here. Let me know if you want to know more.,Las Vegas,1,RealBudMeyers,53,34,False
937051938897776641,Sat Dec 02 20:12:46 +0000 2017,Free bird 🦅,Colorado ,7,ReneeLayla,72,65,False
110435944,Mon Feb 01 14:53:48 +0000 2010,,"Brownsburg, IN",78,krchristy,3027,6987,False
1520016317029433344,Fri Apr 29 12:25:38 +0000 2022,,,4,9494Mikey,824,46,False
1585820219142029312,Fri Oct 28 02:26:35 +0000 2022,"Conservative humorist; bringing humor and satire to world events; if we did not laugh, we would just cry.",Earth,90,JimCollinsJr,740,1044,False
1442089599346495499,Sun Sep 26 11:32:44 +0000 2021,,,8,Gresham3Melinda,61,51,False
1591758134690942979,Sun Nov 13 11:41:54 +0000 2022,,,27,TNAphotos,39,322,False
1576170481568325633,Sat Oct 01 11:21:52 +0000 2022,,"Horsham, PA",3,gary_zump,920,269,False
1456745812554362890,Fri Nov 05 22:10:53 +0000 2021,"I love to help and associate with different types of people, no matter the race, color, sex, creed, religion, etc,and share knowledge for the benefit of mankind",,198,tobias_ogu,2716,19,False
1456745812554362890,Fri Nov 05 22:10:53 +0000 2021,"I love to help and associate with different types of people, no matter the race, color, sex, creed, religion, etc,and share knowledge for the benefit of mankind",,198,tobias_ogu,2716,19,False
1456745812554362890,Fri Nov 05 22:10:53 +0000 2021,"I love to help and associate with different types of people, no matter the race, color, sex, creed, religion, etc,and share knowledge for the benefit of mankind",,198,tobias_ogu,2716,19,False
1456745812554362890,Fri Nov 05 22:10:53 +0000 2021,"I love to help and associate with different types of people, no matter the race, color, sex, creed, religion, etc,and share knowledge for the benefit of mankind",,198,tobias_ogu,2716,19,False
1456745812554362890,Fri Nov 05 22:10:53 +0000 2021,"I love to help and associate with different types of people, no matter the race, color, sex, creed, religion, etc,and share knowledge for the benefit of mankind",,198,tobias_ogu,2716,19,False
1456745812554362890,Fri Nov 05 22:10:53 +0000 2021,"I love to help and associate with different types of people, no matter the race, color, sex, creed, religion, etc,and share knowledge for the benefit of mankind",,198,tobias_ogu,2716,19,False
1542137720277028868,Wed Jun 29 13:27:57 +0000 2022,Billards and Weed,,8,steamrollerPBCS,26,99,False
73883504,Sun Sep 13 13:33:00 +0000 2009,"“You Can’t Handle The Truth”, Sarcasm is my jam! Humor and Oxygen are important but not in that exact order! 🤭🤣",Earth 🌎 ,307,PardonMePleez,16717,17891,False
1501651470281805832,Wed Mar 09 20:10:02 +0000 2022,,,4,BeauDav90736905,398,55,False
1586782622801268736,Sun Oct 30 18:11:51 +0000 2022,,,6,Mamamellbss,137,318,False
1598840934342475777,Sat Dec 03 00:46:18 +0000 2022,,,4,GirthBr33906400,48,222,False
1587629681276166145,Wed Nov 02 02:16:56 +0000 2022,,,2,Humboldtjoe81,54,96,False
1518742557827641344,Tue Apr 26 00:04:39 +0000 2022,,,0,Loopinlar,29,14,False
903061385814433794,Thu Aug 31 01:06:27 +0000 2017,"SVP, ML. J.D., Esq., LL.M. (Taxation)",,22,jpd2323,42,347,False
1569069024503369731,Sun Sep 11 21:03:26 +0000 2022,,,36,Kevin28119172,1494,698,False
1586088949784743936,Fri Oct 28 20:14:43 +0000 2022,"Husband, Father, Brother, Patriot.. Seeker of Truth.. Proud American.. Believer in God, Country and Family..",,14,Rogo653,765,970,False
311731342,Sun Jun 05 23:40:26 +0000 2011,,,32,SteveFilliez,47,80,False
1319754515524931584,Fri Oct 23 21:36:18 +0000 2020,,,120,kingjamesduran,8793,17776,False
1451604195971268608,Fri Oct 22 17:40:02 +0000 2021,,,10,Tom70657375,619,350,False
1589041168028925956,Sat Nov 05 23:45:35 +0000 2022,,,8,Chrysta14149581,209,1187,False
1550356293319360513,Fri Jul 22 05:46:12 +0000 2022,,"Pennsylvania, USA",179,johnbutler410,1622,166,False
260423328,Thu Mar 03 21:23:09 +0000 2011,Born and bred for success and achievement,Cincinnati,111,Schickrateez,21977,265,False
1519150773745115140,Wed Apr 27 03:06:23 +0000 2022,A self taught photogra I her,,0,BeckyPagnotta,35,43,False
1518666822647631873,Mon Apr 25 19:05:12 +0000 2022,,,49,AlanJen73437967,5901,9016,False
1058449957726969856,Fri Nov 02 20:05:09 +0000 2018,,United States,45,Carmine432,23514,25842,False
2950967132,Mon Dec 29 21:42:09 +0000 2014,,,31,KellyKrobar,2232,4712,False
1521498508775370753,Tue May 03 14:35:17 +0000 2022,,,5,PointmanSse,17,818,False
1599096733308534785,Sat Dec 03 17:42:50 +0000 2022,My loving kindness nature,,0,lrozcolorado,5,30,False
1084001184,Sat Jan 12 20:12:43 +0000 2013,"Love drawing and painting, reading and film. I also like to write, Some day I'll do the children picture book I've wanted to do for years. Love animal, horses#1",,218,mwalker2950,30370,71197,False
37454716,Sun May 03 17:10:36 +0000 2009,"Just a guy from 1963, 5th generation Californian and happy to live in Capitola.","Capitola, Ca.",75,GizaHead,4434,797,False
1597043511743889408,Mon Nov 28 01:44:00 +0000 2022,,,0,Keserauskisj,10,2,False
1587260761373548546,Tue Nov 01 01:50:41 +0000 2022,"If it can happen, it probably will.",,4,lonewolfandkub,149,267,False
1587260761373548546,Tue Nov 01 01:50:41 +0000 2022,"If it can happen, it probably will.",,4,lonewolfandkub,149,267,False
1589122955480637440,Sun Nov 06 05:11:18 +0000 2022,Proud Paralyzed Veteran of America. Fighting to protect everyone's freedom.,"Richmond, VA",6,JC_West007,251,149,False
1519369326641307648,Wed Apr 27 17:34:18 +0000 2022,,,19,Armyman821,1854,4597,False
1519449411994193925,Wed Apr 27 22:53:25 +0000 2022,Scientist. Realist. Renaissance Man.,,0,MarkBurgoon63,4,37,False
1598722463357145090,Fri Dec 02 16:55:24 +0000 2022,,,0,Joey2Cards,7,13,False
1587442274283175937,Tue Nov 01 13:52:29 +0000 2022,,,7,jwluca1,838,634,False
192137630,Sat Sep 18 08:36:31 +0000 2010,fiscally conservative socially liberal,,29,dicmember,678,909,False
1588381471730966529,Fri Nov 04 04:05:02 +0000 2022,,,2,Grimalkin333,133,132,False
603018636,Fri Jun 08 17:44:41 +0000 2012,,Florida,14,FlamelessFondue,176,342,False
1589081163020357632,Sun Nov 06 02:24:22 +0000 2022,,,0,ElPatriot42,65,59,False
1586198800586395649,Sat Oct 29 03:30:58 +0000 2022,,"Bellingham, WA",0,DHerschlip,62,37,False
